station,valid,lon,lat,elevation,tmpf,dwpf,relh,sknt,alti
TUL,2026-06-28 12:53,-95.8881,36.1984,206.00,80.00,72.00,76.67,18.00,29.81
TUL,2026-06-28 13:53,-95.8881,36.1984,206.00,82.00,73.00,74.31,16.00,29.81
TUL,2026-06-28 14:53,-95.8881,36.1984,206.00,84.00,73.00,69.67,13.00,29.82
TUL,2026-06-28 15:53,-95.8881,36.1984,206.00,87.00,73.00,63.31,17.00,29.81
TUL,2026-06-28 16:53,-95.8881,36.1984,206.00,89.00,74.00,61.46,20.00,29.81
TUL,2026-06-28 17:53,-95.8881,36.1984,206.00,91.00,75.00,59.70,16.00,29.80
TUL,2026-06-28 18:53,-95.8881,36.1984,206.00,91.00,75.00,59.70,16.00,29.80
TUL,2026-06-28 19:53,-95.8881,36.1984,206.00,90.00,73.00,57.60,18.00,29.79
TUL,2026-06-28 20:53,-95.8881,36.1984,206.00,92.00,72.00,52.32,21.00,29.77
TUL,2026-06-28 21:53,-95.8881,36.1984,206.00,93.00,73.00,52.47,19.00,29.76
TUL,2026-06-28 22:53,-95.8881,36.1984,206.00,91.00,73.00,55.83,19.00,29.75
TUL,2026-06-28 23:53,-95.8881,36.1984,206.00,90.00,72.00,55.69,19.00,29.75
TUL,2026-06-29 00:53,-95.8881,36.1984,206.00,89.00,73.00,59.44,16.00,29.76
TUL,2026-06-29 01:53,-95.8881,36.1984,206.00,87.00,73.00,63.31,16.00,29.76
TUL,2026-06-29 02:53,-95.8881,36.1984,206.00,86.00,73.00,65.35,14.00,29.78
TUL,2026-06-29 03:53,-95.8881,36.1984,206.00,85.00,73.00,67.47,16.00,29.80
TUL,2026-06-29 04:53,-95.8881,36.1984,206.00,84.00,73.00,69.67,15.00,29.81
TUL,2026-06-29 05:53,-95.8881,36.1984,206.00,83.00,72.00,69.56,15.00,29.81
TUL,2026-06-29 06:53,-95.8881,36.1984,206.00,82.00,72.00,71.84,13.00,29.81
TUL,2026-06-29 07:53,-95.8881,36.1984,206.00,82.00,71.00,69.45,13.00,29.81
TUL,2026-06-29 08:53,-95.8881,36.1984,206.00,81.00,71.00,71.74,16.00,29.81
TUL,2026-06-29 09:53,-95.8881,36.1984,206.00,81.00,71.00,71.74,16.00,29.83
TUL,2026-06-29 10:53,-95.8881,36.1984,206.00,80.00,71.00,74.12,20.00,29.84
TUL,2026-06-29 11:53,-95.8881,36.1984,206.00,80.00,71.00,74.12,14.00,29.86
TUL,2026-06-29 12:53,-95.8881,36.1984,206.00,80.00,72.00,76.67,19.00,29.87
TUL,2026-06-29 13:53,-95.8881,36.1984,206.00,83.00,73.00,71.94,18.00,29.89
TUL,2026-06-29 14:53,-95.8881,36.1984,206.00,85.00,73.00,67.47,21.00,29.89
TUL,2026-06-29 15:53,-95.8881,36.1984,206.00,87.00,74.00,65.47,18.00,29.89
TUL,2026-06-29 16:53,-95.8881,36.1984,206.00,89.00,74.00,61.46,18.00,29.89
TUL,2026-06-29 17:53,-95.8881,36.1984,206.00,91.00,75.00,59.70,22.00,29.89
TUL,2026-06-29 18:53,-95.8881,36.1984,206.00,92.00,74.00,55.97,19.00,29.88
TUL,2026-06-29 19:53,-95.8881,36.1984,206.00,93.00,71.00,49.04,16.00,29.88
TUL,2026-06-29 20:53,-95.8881,36.1984,206.00,93.00,72.00,50.73,20.00,29.86
TUL,2026-06-29 21:53,-95.8881,36.1984,206.00,93.00,72.00,50.73,21.00,29.86
TUL,2026-06-29 22:53,-95.8881,36.1984,206.00,92.00,72.00,52.32,20.00,29.86
TUL,2026-06-29 23:53,-95.8881,36.1984,206.00,91.00,72.00,53.98,20.00,29.86
TUL,2026-06-30 00:53,-95.8881,36.1984,206.00,89.00,72.00,57.47,16.00,29.86
TUL,2026-06-30 01:53,-95.8881,36.1984,206.00,87.00,73.00,63.31,13.00,29.87
TUL,2026-06-30 02:53,-95.8881,36.1984,206.00,86.00,72.00,63.19,10.00,29.89
TUL,2026-06-30 03:53,-95.8881,36.1984,206.00,84.00,73.00,69.67,13.00,29.91
TUL,2026-06-30 04:53,-95.8881,36.1984,206.00,83.00,73.00,71.94,15.00,29.92
TUL,2026-06-30 05:53,-95.8881,36.1984,206.00,83.00,73.00,71.94,17.00,29.93
TUL,2026-06-30 06:53,-95.8881,36.1984,206.00,82.00,72.00,71.84,13.00,29.93
TUL,2026-06-30 07:53,-95.8881,36.1984,206.00,81.00,72.00,74.21,16.00,29.93
TUL,2026-06-30 08:53,-95.8881,36.1984,206.00,81.00,72.00,74.21,13.00,29.93
TUL,2026-06-30 09:53,-95.8881,36.1984,206.00,80.00,72.00,76.67,12.00,29.93
TUL,2026-06-30 10:53,-95.8881,36.1984,206.00,79.00,71.00,76.58,9.00,29.94
TUL,2026-06-30 11:53,-95.8881,36.1984,206.00,79.00,70.00,74.02,11.00,29.95
TUL,2026-06-30 12:53,-95.8881,36.1984,206.00,80.00,70.00,71.64,16.00,29.97
TUL,2026-06-30 13:53,-95.8881,36.1984,206.00,83.00,70.00,65.00,18.00,29.99
TUL,2026-06-30 14:53,-95.8881,36.1984,206.00,85.00,70.00,60.95,15.00,30.00
TUL,2026-06-30 15:53,-95.8881,36.1984,206.00,87.00,69.00,55.27,12.00,29.99
TUL,2026-06-30 16:53,-95.8881,36.1984,206.00,89.00,70.00,53.70,13.00,29.99
TUL,2026-06-30 17:53,-95.8881,36.1984,206.00,91.00,69.00,48.74,13.00,29.99
TUL,2026-06-30 18:53,-95.8881,36.1984,206.00,93.00,68.00,44.27,14.00,29.97
TUL,2026-06-30 19:53,-95.8881,36.1984,206.00,94.00,69.00,44.42,15.00,29.95
TUL,2026-06-30 20:53,-95.8881,36.1984,206.00,94.00,70.00,45.96,16.00,29.95
TUL,2026-06-30 21:53,-95.8881,36.1984,206.00,93.00,69.00,45.81,16.00,29.94
TUL,2026-06-30 22:53,-95.8881,36.1984,206.00,92.00,69.00,47.25,14.00,29.93
TUL,2026-06-30 23:53,-95.8881,36.1984,206.00,91.00,68.00,47.10,18.00,29.93
TUL,2026-07-01 00:53,-95.8881,36.1984,206.00,89.00,70.00,53.70,15.00,29.93
TUL,2026-07-01 01:53,-95.8881,36.1984,206.00,87.00,71.00,59.17,12.00,29.94
TUL,2026-07-01 02:53,-95.8881,36.1984,206.00,85.00,71.00,63.06,11.00,29.96
TUL,2026-07-01 03:53,-95.8881,36.1984,206.00,83.00,72.00,69.56,11.00,29.97
TUL,2026-07-01 04:53,-95.8881,36.1984,206.00,82.00,71.00,69.45,10.00,29.97
TUL,2026-07-01 05:53,-95.8881,36.1984,206.00,81.00,71.00,71.74,12.00,29.97
TUL,2026-07-01 06:53,-95.8881,36.1984,206.00,80.00,71.00,74.12,12.00,29.98
TUL,2026-07-01 07:53,-95.8881,36.1984,206.00,79.00,71.00,76.58,10.00,29.97
TUL,2026-07-01 08:53,-95.8881,36.1984,206.00,79.00,71.00,76.58,10.00,29.96
TUL,2026-07-01 09:53,-95.8881,36.1984,206.00,79.00,71.00,76.58,8.00,29.97
TUL,2026-07-01 10:53,-95.8881,36.1984,206.00,78.00,71.00,79.14,10.00,29.97
TUL,2026-07-01 11:53,-95.8881,36.1984,206.00,78.00,71.00,79.14,10.00,29.98
TUL,2026-07-01 12:53,-95.8881,36.1984,206.00,80.00,72.00,76.67,10.00,29.99
TUL,2026-07-01 13:53,-95.8881,36.1984,206.00,83.00,73.00,71.94,10.00,29.99
TUL,2026-07-01 14:53,-95.8881,36.1984,206.00,86.00,73.00,65.35,15.00,29.99
TUL,2026-07-01 15:53,-95.8881,36.1984,206.00,88.00,72.00,59.30,16.00,30.00
TUL,2026-07-01 16:53,-95.8881,36.1984,206.00,90.00,71.00,53.84,16.00,29.99
TUL,2026-07-01 17:53,-95.8881,36.1984,206.00,91.00,71.00,52.18,17.00,30.00
TUL,2026-07-01 18:53,-95.8881,36.1984,206.00,91.00,73.00,55.83,14.00,29.99
TUL,2026-07-01 19:53,-95.8881,36.1984,206.00,91.00,70.00,50.44,14.00,29.98
TUL,2026-07-01 20:53,-95.8881,36.1984,206.00,92.00,71.00,50.58,14.00,29.97
TUL,2026-07-01 21:53,-95.8881,36.1984,206.00,92.00,72.00,52.32,14.00,29.96
TUL,2026-07-01 22:53,-95.8881,36.1984,206.00,91.00,71.00,52.18,14.00,29.95
TUL,2026-07-01 23:53,-95.8881,36.1984,206.00,90.00,72.00,55.69,14.00,29.93
TUL,2026-07-02 00:53,-95.8881,36.1984,206.00,89.00,71.00,55.55,12.00,29.93
TUL,2026-07-02 01:53,-95.8881,36.1984,206.00,87.00,71.00,59.17,10.00,29.93
TUL,2026-07-02 02:53,-95.8881,36.1984,206.00,86.00,71.00,61.08,12.00,29.96
TUL,2026-07-02 03:53,-95.8881,36.1984,206.00,84.00,71.00,65.11,9.00,29.98
TUL,2026-07-02 04:53,-95.8881,36.1984,206.00,83.00,70.00,65.00,9.00,29.98
TUL,2026-07-02 05:53,-95.8881,36.1984,206.00,83.00,70.00,65.00,9.00,29.98
TUL,2026-07-02 06:53,-95.8881,36.1984,206.00,82.00,71.00,69.45,11.00,29.99
TUL,2026-07-02 07:53,-95.8881,36.1984,206.00,81.00,71.00,71.74,10.00,30.00
TUL,2026-07-02 08:53,-95.8881,36.1984,206.00,80.00,71.00,74.12,8.00,29.98
TUL,2026-07-02 09:53,-95.8881,36.1984,206.00,80.00,71.00,74.12,8.00,29.98
TUL,2026-07-02 10:53,-95.8881,36.1984,206.00,79.00,71.00,76.58,9.00,29.97
TUL,2026-07-02 11:53,-95.8881,36.1984,206.00,80.00,71.00,74.12,10.00,29.99
TUL,2026-07-02 12:53,-95.8881,36.1984,206.00,81.00,72.00,74.21,8.00,30.02
TUL,2026-07-02 13:53,-95.8881,36.1984,206.00,84.00,72.00,67.36,9.00,30.05
TUL,2026-07-02 14:53,-95.8881,36.1984,206.00,85.00,73.00,67.47,12.00,30.06
TUL,2026-07-02 15:53,-95.8881,36.1984,206.00,88.00,74.00,63.43,12.00,30.06
TUL,2026-07-02 16:53,-95.8881,36.1984,206.00,89.00,74.00,61.46,12.00,30.06
TUL,2026-07-02 17:53,-95.8881,36.1984,206.00,92.00,74.00,55.97,14.00,30.05
TUL,2026-07-02 18:53,-95.8881,36.1984,206.00,93.00,73.00,52.47,11.00,30.03
TUL,2026-07-02 19:53,-95.8881,36.1984,206.00,94.00,73.00,50.87,13.00,30.01
TUL,2026-07-02 20:53,-95.8881,36.1984,206.00,94.00,73.00,50.87,9.00,30.00
TUL,2026-07-02 21:53,-95.8881,36.1984,206.00,94.00,71.00,47.55,12.00,29.99
TUL,2026-07-02 22:53,-95.8881,36.1984,206.00,93.00,70.00,47.40,10.00,29.98
TUL,2026-07-02 23:53,-95.8881,36.1984,206.00,91.00,71.00,52.18,9.00,29.97
TUL,2026-07-03 00:53,-95.8881,36.1984,206.00,88.00,74.00,63.43,10.00,29.97
TUL,2026-07-03 01:53,-95.8881,36.1984,206.00,87.00,74.00,65.47,6.00,29.97
TUL,2026-07-03 02:53,-95.8881,36.1984,206.00,86.00,71.00,61.08,12.00,29.99
TUL,2026-07-03 03:53,-95.8881,36.1984,206.00,84.00,71.00,65.11,7.00,30.02
TUL,2026-07-03 04:53,-95.8881,36.1984,206.00,83.00,72.00,69.56,8.00,30.03
TUL,2026-07-03 05:53,-95.8881,36.1984,206.00,82.00,73.00,74.31,8.00,30.03
TUL,2026-07-03 06:53,-95.8881,36.1984,206.00,81.00,74.00,79.38,7.00,30.02
TUL,2026-07-03 07:53,-95.8881,36.1984,206.00,80.00,74.00,82.00,7.00,30.01
TUL,2026-07-03 08:53,-95.8881,36.1984,206.00,79.00,74.00,84.73,6.00,30.01
TUL,2026-07-03 09:53,-95.8881,36.1984,206.00,79.00,74.00,84.73,7.00,30.01
TUL,2026-07-03 10:53,-95.8881,36.1984,206.00,79.00,74.00,84.73,9.00,30.01
TUL,2026-07-03 11:53,-95.8881,36.1984,206.00,79.00,74.00,84.73,8.00,30.03
TUL,2026-07-03 12:53,-95.8881,36.1984,206.00,80.00,73.00,79.30,9.00,30.05
TUL,2026-07-03 13:53,-95.8881,36.1984,206.00,83.00,73.00,71.94,11.00,30.06
TUL,2026-07-03 14:53,-95.8881,36.1984,206.00,85.00,74.00,69.77,6.00,30.07
TUL,2026-07-03 15:53,-95.8881,36.1984,206.00,87.00,73.00,63.31,6.00,30.07
TUL,2026-07-03 16:53,-95.8881,36.1984,206.00,90.00,74.00,59.57,12.00,30.07
TUL,2026-07-03 17:53,-95.8881,36.1984,206.00,91.00,74.00,57.73,10.00,30.06
TUL,2026-07-03 18:53,-95.8881,36.1984,206.00,93.00,74.00,54.26,8.00,30.03
TUL,2026-07-03 19:53,-95.8881,36.1984,206.00,93.00,71.00,49.04,10.00,30.00
TUL,2026-07-03 20:53,-95.8881,36.1984,206.00,94.00,73.00,50.87,11.00,29.98
TUL,2026-07-03 21:53,-95.8881,36.1984,206.00,93.00,71.00,49.04,10.00,29.98
TUL,2026-07-03 22:53,-95.8881,36.1984,206.00,92.00,72.00,52.32,10.00,29.96
TUL,2026-07-03 23:53,-95.8881,36.1984,206.00,92.00,73.00,54.12,9.00,29.95
TUL,2026-07-04 00:53,-95.8881,36.1984,206.00,89.00,74.00,61.46,13.00,29.95
TUL,2026-07-04 01:53,-95.8881,36.1984,206.00,88.00,73.00,61.34,10.00,29.95
TUL,2026-07-04 02:53,-95.8881,36.1984,206.00,86.00,74.00,67.58,10.00,29.97
TUL,2026-07-04 03:53,-95.8881,36.1984,206.00,85.00,74.00,69.77,8.00,29.99
TUL,2026-07-04 04:53,-95.8881,36.1984,206.00,84.00,75.00,74.49,6.00,30.00
TUL,2026-07-04 05:53,-95.8881,36.1984,206.00,83.00,74.00,74.40,8.00,30.00
TUL,2026-07-04 06:53,-95.8881,36.1984,206.00,82.00,74.00,76.84,10.00,29.99
TUL,2026-07-04 07:53,-95.8881,36.1984,206.00,81.00,74.00,79.38,6.00,30.02
TUL,2026-07-04 08:53,-95.8881,36.1984,206.00,80.00,73.00,79.30,9.00,29.99
TUL,2026-07-04 09:53,-95.8881,36.1984,206.00,80.00,72.00,76.67,11.00,29.96
TUL,2026-07-04 10:53,-95.8881,36.1984,206.00,79.00,72.00,79.22,9.00,29.98
TUL,2026-07-04 11:53,-95.8881,36.1984,206.00,79.00,72.00,79.22,7.00,30.00
TUL,2026-07-04 12:53,-95.8881,36.1984,206.00,80.00,72.00,76.67,9.00,30.02
TUL,2026-07-04 13:53,-95.8881,36.1984,206.00,83.00,73.00,71.94,7.00,30.04
TUL,2026-07-04 14:53,-95.8881,36.1984,206.00,86.00,74.00,67.58,8.00,30.03
TUL,2026-07-04 15:53,-95.8881,36.1984,206.00,90.00,74.00,59.57,8.00,30.01
TUL,2026-07-04 16:53,-95.8881,36.1984,206.00,92.00,74.00,55.97,4.00,30.02
TUL,2026-07-04 17:53,-95.8881,36.1984,206.00,93.00,73.00,52.47,0.00,30.00
TUL,2026-07-04 18:53,-95.8881,36.1984,206.00,95.00,77.00,56.38,10.00,29.94
TUL,2026-07-04 19:53,-95.8881,36.1984,206.00,95.00,75.00,52.75,8.00,29.93
TUL,2026-07-04 20:53,-95.8881,36.1984,206.00,95.00,74.00,51.02,4.00,29.93
TUL,2026-07-04 21:53,-95.8881,36.1984,206.00,94.00,75.00,54.40,8.00,29.90
TUL,2026-07-04 22:53,-95.8881,36.1984,206.00,96.00,74.00,49.48,16.00,29.85
TUL,2026-07-04 23:53,-95.8881,36.1984,206.00,93.00,73.00,52.47,15.00,29.85
TUL,2026-07-05 00:53,-95.8881,36.1984,206.00,80.00,64.00,58.24,26.00,29.97
TUL,2026-07-05 01:53,-95.8881,36.1984,206.00,70.00,70.00,100.00,10.00,30.07
TUL,2026-07-05 02:53,-95.8881,36.1984,206.00,72.00,68.00,87.26,9.00,30.02
TUL,2026-07-05 03:53,-95.8881,36.1984,206.00,72.00,65.00,78.66,18.00,29.95
TUL,2026-07-05 04:53,-95.8881,36.1984,206.00,72.00,64.00,75.96,12.00,29.96
TUL,2026-07-05 05:53,-95.8881,36.1984,206.00,74.00,64.00,71.02,3.00,30.02
TUL,2026-07-05 06:53,-95.8881,36.1984,206.00,72.00,66.00,81.44,5.00,30.03
TUL,2026-07-05 07:53,-95.8881,36.1984,206.00,71.00,66.00,84.24,4.00,29.98
TUL,2026-07-05 08:53,-95.8881,36.1984,206.00,69.00,67.00,93.36,5.00,29.98
TUL,2026-07-05 09:53,-95.8881,36.1984,206.00,68.00,66.00,93.33,5.00,29.97
TUL,2026-07-05 10:53,-95.8881,36.1984,206.00,70.00,67.00,90.22,5.00,29.98
TUL,2026-07-05 11:53,-95.8881,36.1984,206.00,70.00,68.00,93.38,4.00,30.00
TUL,2026-07-05 12:53,-95.8881,36.1984,206.00,71.00,68.00,90.26,0.00,30.03
TUL,2026-07-05 13:53,-95.8881,36.1984,206.00,74.00,67.00,78.82,0.00,30.05
TUL,2026-07-05 14:53,-95.8881,36.1984,206.00,77.00,67.00,71.33,0.00,30.05
TUL,2026-07-05 15:53,-95.8881,36.1984,206.00,81.00,67.00,62.56,0.00,30.04
TUL,2026-07-05 16:53,-95.8881,36.1984,206.00,82.00,69.00,64.88,4.00,30.04
TUL,2026-07-05 17:53,-95.8881,36.1984,206.00,85.00,68.00,56.92,5.00,30.02
TUL,2026-07-05 18:53,-95.8881,36.1984,206.00,87.00,68.00,53.41,5.00,30.01
TUL,2026-07-05 19:53,-95.8881,36.1984,206.00,87.00,70.00,57.19,6.00,29.99
TUL,2026-07-05 20:53,-95.8881,36.1984,206.00,88.00,71.00,57.33,6.00,29.99
TUL,2026-07-05 21:53,-95.8881,36.1984,206.00,87.00,71.00,59.17,4.00,29.97
TUL,2026-07-05 22:53,-95.8881,36.1984,206.00,87.00,71.00,59.17,5.00,29.94
TUL,2026-07-05 23:53,-95.8881,36.1984,206.00,86.00,71.00,61.08,5.00,29.93
TUL,2026-07-06 00:53,-95.8881,36.1984,206.00,85.00,72.00,65.23,3.00,29.93
TUL,2026-07-06 01:53,-95.8881,36.1984,206.00,83.00,71.00,67.24,3.00,29.94
TUL,2026-07-06 02:53,-95.8881,36.1984,206.00,79.00,72.00,79.22,3.00,29.96
TUL,2026-07-06 03:53,-95.8881,36.1984,206.00,82.00,72.00,71.84,3.00,29.99
TUL,2026-07-06 04:53,-95.8881,36.1984,206.00,78.00,73.00,84.67,0.00,30.00
TUL,2026-07-06 05:53,-95.8881,36.1984,206.00,77.00,73.00,87.51,0.00,30.00
TUL,2026-07-06 06:53,-95.8881,36.1984,206.00,76.00,73.00,90.46,3.00,30.00
TUL,2026-07-06 07:53,-95.8881,36.1984,206.00,75.00,72.00,90.42,0.00,29.99
TUL,2026-07-06 08:53,-95.8881,36.1984,206.00,74.00,72.00,93.49,3.00,29.98
TUL,2026-07-06 09:53,-95.8881,36.1984,206.00,75.00,73.00,93.52,0.00,29.98
TUL,2026-07-06 10:53,-95.8881,36.1984,206.00,75.00,72.00,90.42,3.00,29.99
TUL,2026-07-06 11:53,-95.8881,36.1984,206.00,76.00,73.00,90.46,0.00,30.02
TUL,2026-07-06 12:53,-95.8881,36.1984,206.00,80.00,74.00,82.00,0.00,30.03
TUL,2026-07-06 13:53,-95.8881,36.1984,206.00,81.00,73.00,76.76,0.00,30.04
TUL,2026-07-06 14:53,-95.8881,36.1984,206.00,85.00,73.00,67.47,4.00,30.03
TUL,2026-07-06 15:53,-95.8881,36.1984,206.00,88.00,73.00,61.34,5.00,30.02
TUL,2026-07-06 16:53,-95.8881,36.1984,206.00,88.00,72.00,59.30,4.00,30.03
TUL,2026-07-06 17:53,-95.8881,36.1984,206.00,89.00,70.00,53.70,0.00,30.02
TUL,2026-07-06 18:53,-95.8881,36.1984,206.00,91.00,71.00,52.18,6.00,30.01
TUL,2026-07-06 19:53,-95.8881,36.1984,206.00,94.00,68.00,42.92,0.00,30.00
TUL,2026-07-06 20:53,-95.8881,36.1984,206.00,93.00,70.00,47.40,6.00,29.99
TUL,2026-07-06 21:53,-95.8881,36.1984,206.00,91.00,69.00,48.74,0.00,29.97
TUL,2026-07-06 22:53,-95.8881,36.1984,206.00,91.00,68.00,47.10,0.00,29.96
TUL,2026-07-06 23:53,-95.8881,36.1984,206.00,92.00,69.00,47.25,4.00,29.96
TUL,2026-07-07 00:53,-95.8881,36.1984,206.00,90.00,69.00,50.29,7.00,29.97
TUL,2026-07-07 01:53,-95.8881,36.1984,206.00,84.00,71.00,65.11,4.00,29.98
TUL,2026-07-07 02:53,-95.8881,36.1984,206.00,83.00,70.00,65.00,4.00,30.00
TUL,2026-07-07 03:53,-95.8881,36.1984,206.00,83.00,71.00,67.24,0.00,30.02
TUL,2026-07-07 04:53,-95.8881,36.1984,206.00,78.00,70.00,76.49,3.00,30.02
TUL,2026-07-07 05:53,-95.8881,36.1984,206.00,78.00,71.00,79.14,0.00,30.02
TUL,2026-07-07 06:53,-95.8881,36.1984,206.00,75.00,72.00,90.42,0.00,30.03
TUL,2026-07-07 07:53,-95.8881,36.1984,206.00,77.00,71.00,81.79,3.00,30.03
TUL,2026-07-07 08:53,-95.8881,36.1984,206.00,75.00,70.00,84.49,0.00,30.03
TUL,2026-07-07 09:53,-95.8881,36.1984,206.00,73.00,70.00,90.34,4.00,30.04
TUL,2026-07-07 10:53,-95.8881,36.1984,206.00,72.00,69.00,90.30,0.00,30.06
TUL,2026-07-07 11:53,-95.8881,36.1984,206.00,74.00,70.00,87.36,0.00,30.07
TUL,2026-07-07 12:53,-95.8881,36.1984,206.00,77.00,71.00,81.79,3.00,30.09
TUL,2026-07-07 13:53,-95.8881,36.1984,206.00,81.00,72.00,74.21,4.00,30.10
TUL,2026-07-07 14:53,-95.8881,36.1984,206.00,84.00,72.00,67.36,0.00,30.11
TUL,2026-07-07 15:53,-95.8881,36.1984,206.00,87.00,71.00,59.17,4.00,30.10
TUL,2026-07-07 16:53,-95.8881,36.1984,206.00,89.00,72.00,57.47,6.00,30.09
TUL,2026-07-07 17:53,-95.8881,36.1984,206.00,89.00,71.00,55.55,0.00,30.08
TUL,2026-07-07 18:53,-95.8881,36.1984,206.00,90.00,69.00,50.29,0.00,30.07
TUL,2026-07-07 19:53,-95.8881,36.1984,206.00,91.00,70.00,50.44,7.00,30.06
TUL,2026-07-07 20:53,-95.8881,36.1984,206.00,92.00,70.00,48.89,5.00,30.05
TUL,2026-07-07 21:53,-95.8881,36.1984,206.00,92.00,68.00,45.66,0.00,30.03
TUL,2026-07-07 22:53,-95.8881,36.1984,206.00,92.00,67.00,44.11,4.00,30.02
TUL,2026-07-07 23:53,-95.8881,36.1984,206.00,90.00,67.00,46.95,7.00,30.02
TUL,2026-07-08 00:53,-95.8881,36.1984,206.00,87.00,67.00,51.60,6.00,30.02
TUL,2026-07-08 01:53,-95.8881,36.1984,206.00,83.00,68.00,60.70,4.00,30.02
TUL,2026-07-08 02:53,-95.8881,36.1984,206.00,82.00,68.00,62.69,4.00,30.03
TUL,2026-07-08 03:53,-95.8881,36.1984,206.00,80.00,69.00,69.23,5.00,30.04
TUL,2026-07-08 04:53,-95.8881,36.1984,206.00,79.00,68.00,69.12,4.00,30.05
TUL,2026-07-08 05:53,-95.8881,36.1984,206.00,77.00,68.00,73.83,0.00,30.06
TUL,2026-07-08 06:53,-95.8881,36.1984,206.00,76.00,68.00,76.32,0.00,30.05
TUL,2026-07-08 07:53,-95.8881,36.1984,206.00,74.00,72.00,93.49,3.00,30.04
TUL,2026-07-08 08:53,-95.8881,36.1984,206.00,74.00,68.00,81.58,0.00,30.03
TUL,2026-07-08 09:53,-95.8881,36.1984,206.00,73.00,69.00,87.31,0.00,30.03
TUL,2026-07-08 10:53,-95.8881,36.1984,206.00,72.00,69.00,90.30,0.00,30.04
TUL,2026-07-08 11:53,-95.8881,36.1984,206.00,73.00,70.00,90.34,0.00,30.05
TUL,2026-07-08 12:53,-95.8881,36.1984,206.00,76.00,72.00,87.46,6.00,30.05
TUL,2026-07-08 13:53,-95.8881,36.1984,206.00,81.00,72.00,74.21,5.00,30.06
TUL,2026-07-08 14:53,-95.8881,36.1984,206.00,84.00,73.00,69.67,5.00,30.05
TUL,2026-07-08 15:53,-95.8881,36.1984,206.00,88.00,73.00,61.34,9.00,30.03
TUL,2026-07-08 16:53,-95.8881,36.1984,206.00,90.00,73.00,57.60,6.00,30.02
TUL,2026-07-08 17:53,-95.8881,36.1984,206.00,92.00,75.00,57.87,7.00,30.01
TUL,2026-07-08 18:53,-95.8881,36.1984,206.00,93.00,76.00,58.00,5.00,30.00
TUL,2026-07-08 19:53,-95.8881,36.1984,206.00,95.00,76.00,54.54,7.00,29.98
TUL,2026-07-08 20:53,-95.8881,36.1984,206.00,96.00,75.00,51.16,7.00,29.96
TUL,2026-07-08 21:53,-95.8881,36.1984,206.00,96.00,73.00,47.85,6.00,29.93
TUL,2026-07-08 22:53,-95.8881,36.1984,206.00,96.00,73.00,47.85,8.00,29.92
TUL,2026-07-08 23:53,-95.8881,36.1984,206.00,95.00,73.00,49.34,10.00,29.91
TUL,2026-07-09 00:53,-95.8881,36.1984,206.00,93.00,75.00,56.10,8.00,29.90
TUL,2026-07-09 01:53,-95.8881,36.1984,206.00,91.00,76.00,61.72,11.00,29.89
TUL,2026-07-09 02:53,-95.8881,36.1984,206.00,89.00,76.00,65.70,11.00,29.90
TUL,2026-07-09 03:53,-95.8881,36.1984,206.00,88.00,75.00,65.59,13.00,29.90
TUL,2026-07-09 04:53,-95.8881,36.1984,206.00,86.00,75.00,69.88,13.00,29.91
TUL,2026-07-09 05:53,-95.8881,36.1984,206.00,85.00,74.00,69.77,12.00,29.91
TUL,2026-07-09 06:53,-95.8881,36.1984,206.00,84.00,73.00,69.67,12.00,29.89
TUL,2026-07-09 07:53,-95.8881,36.1984,206.00,85.00,71.00,63.06,10.00,29.88
TUL,2026-07-09 08:53,-95.8881,36.1984,206.00,84.00,71.00,65.11,13.00,29.89
TUL,2026-07-09 09:53,-95.8881,36.1984,206.00,84.00,71.00,65.11,7.00,29.92
TUL,2026-07-09 10:53,-95.8881,36.1984,206.00,82.00,71.00,69.45,9.00,29.91
TUL,2026-07-09 11:53,-95.8881,36.1984,206.00,80.00,72.00,76.67,7.00,29.93
TUL,2026-07-09 12:53,-95.8881,36.1984,206.00,81.00,71.00,71.74,8.00,29.93
TUL,2026-07-09 13:53,-95.8881,36.1984,206.00,83.00,71.00,67.24,10.00,29.92
TUL,2026-07-09 14:53,-95.8881,36.1984,206.00,84.00,71.00,65.11,11.00,29.92
TUL,2026-07-09 15:53,-95.8881,36.1984,206.00,88.00,73.00,61.34,10.00,29.90
TUL,2026-07-09 16:53,-95.8881,36.1984,206.00,89.00,69.00,51.89,16.00,29.90
TUL,2026-07-09 17:53,-95.8881,36.1984,206.00,93.00,71.00,49.04,14.00,29.88
TUL,2026-07-09 18:53,-95.8881,36.1984,206.00,95.00,69.00,43.07,12.00,29.86
TUL,2026-07-09 19:53,-95.8881,36.1984,206.00,96.00,70.00,43.23,15.00,29.86
TUL,2026-07-09 20:53,-95.8881,36.1984,206.00,95.00,70.00,44.57,10.00,29.85
TUL,2026-07-09 21:53,-95.8881,36.1984,206.00,95.00,70.00,44.57,8.00,29.84
TUL,2026-07-09 22:53,-95.8881,36.1984,206.00,95.00,71.00,46.11,6.00,29.84
TUL,2026-07-09 23:53,-95.8881,36.1984,206.00,96.00,70.00,43.23,9.00,29.83
TUL,2026-07-10 00:53,-95.8881,36.1984,206.00,92.00,72.00,52.32,14.00,29.83
TUL,2026-07-10 01:53,-95.8881,36.1984,206.00,90.00,73.00,57.60,13.00,29.83
TUL,2026-07-10 02:53,-95.8881,36.1984,206.00,89.00,71.00,55.55,12.00,29.83
